Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10089482,2021-01-01 11:59:44,2019-09-12 14:55:32,93101094,28116530388,93101094,302,7975,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089482/SRR10089482.lite.1,SRX6822151,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364727,SAMN12718656,simple,9606,Homo sapiens,GSM4071749,,,,,,,no,,,,,GEO,SRA959162,,public,93891EC7A2452CF9B8DD0CC819B44E21,B29CE83229A217630100DBE4DC57A7D2
SRR10089483,2021-01-01 11:59:44,2019-09-12 14:39:58,85734046,25891681892,85734046,302,7367,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089483/SRR10089483.lite.1,SRX6822152,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364728,SAMN12718689,simple,9606,Homo sapiens,GSM4071750,,,,,,,no,,,,,GEO,SRA959162,,public,81F74DA55CE8A9E7CD56A5B4F0856D50,63E5B13F6A4FF88E8C535A29138E8E35
SRR10089484,2021-01-01 11:59:44,2019-09-12 14:56:37,94803736,28630728272,94803736,302,8102,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089484/SRR10089484.lite.1,SRX6822153,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364729,SAMN12718688,simple,9606,Homo sapiens,GSM4071751,,,,,,,no,,,,,GEO,SRA959162,,public,2701DA77C9DED7CC67E9E74AB741D84F,B8673BF8B98D48E2C49FD35E848BDD3A
SRR10089485,2021-01-01 11:59:44,2019-09-13 20:28:59,98505680,29748715360,98505680,302,8443,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089485/SRR10089485.lite.1,SRX6822154,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364730,SAMN12718687,simple,9606,Homo sapiens,GSM4071752,,,,,,,no,,,,,GEO,SRA959162,,public,27684DE6AA19996A53C9FFDF160AC725,B9B7BDD0EDF0B7081A1CA35A57FD0E70
SRR10089486,2021-01-01 11:59:44,2019-09-12 14:59:34,103647547,31301559194,103647547,302,8825,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089486/SRR10089486.lite.1,SRX6822155,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364731,SAMN12718686,simple,9606,Homo sapiens,GSM4071753,,,,,,,no,,,,,GEO,SRA959162,,public,40115497E54E6055B2819290119F6FB2,53F9768715ABDE060F61EB9BD25C7FF3
SRR10089487,2021-01-01 11:59:44,2019-09-12 14:26:47,76796811,23192636922,76796811,302,6530,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089487/SRR10089487.lite.1,SRX6822156,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364732,SAMN12718685,simple,9606,Homo sapiens,GSM4071754,,,,,,,no,,,,,GEO,SRA959162,,public,A9E8D47DE4422738E7353E059DE2E45B,679792166C1DDD6D49EEA19F4AB59C76
SRR10089488,2021-01-01 11:59:44,2019-09-12 14:49:56,82509560,24917887120,82509560,302,7034,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089488/SRR10089488.lite.1,SRX6822157,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364733,SAMN12718684,simple,9606,Homo sapiens,GSM4071755,,,,,,,no,,,,,GEO,SRA959162,,public,B66D1AA041A0E6F1B32C85943E3914BE,731528F74E5B5EDF520FD028AB49691B
SRR10089489,2021-01-01 11:59:44,2019-09-13 20:22:36,92262930,27863404860,92262930,302,7905,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089489/SRR10089489.lite.1,SRX6822158,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364734,SAMN12718681,simple,9606,Homo sapiens,GSM4071756,,,,,,,no,,,,,GEO,SRA959162,,public,1C40375EF154FBF3667BA63ED089DBDE,49C890FA9BE9FE8DA8631C89304F09AD
SRR10089490,2021-01-01 11:59:44,2019-09-12 14:36:29,73262652,22125320904,73262652,302,6346,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089490/SRR10089490.lite.1,SRX6822159,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364735,SAMN12718680,simple,9606,Homo sapiens,GSM4071757,,,,,,,no,,,,,GEO,SRA959162,,public,29D886AEB4D80D208C4E9254A06C7732,85F4E325C705DA4D2E421CE4187AC7E1
SRR10089491,2021-01-01 11:59:44,2019-09-13 20:27:57,111442036,33655494872,111442036,302,10018,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089491/SRR10089491.lite.1,SRX6822160,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364736,SAMN12718679,simple,9606,Homo sapiens,GSM4071758,,,,,,,no,,,,,GEO,SRA959162,,public,6B4DDD4AC04A315B6B0D93E2D4A2D206,1ADF8A3635BA3845BFEC92018F6D2891
SRR10089492,2021-01-01 11:59:44,2019-09-12 15:25:57,84033201,25378026702,84033201,302,7464,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089492/SRR10089492.lite.1,SRX6822161,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364737,SAMN12718678,simple,9606,Homo sapiens,GSM4071759,,,,,,,no,,,,,GEO,SRA959162,,public,354B0F36032C14B255A8A6F340E40DE6,0336AC6E25BC320E43EB3E79CC8C0439
SRR10089493,2021-01-01 11:59:44,2019-09-12 14:26:44,82676069,24968172838,82676069,302,7099,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089493/SRR10089493.lite.1,SRX6822162,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364738,SAMN12718677,simple,9606,Homo sapiens,GSM4071760,,,,,,,no,,,,,GEO,SRA959162,,public,85A6E23467D1A0A09B5B4532507A4D8C,ACD5C595F9CDE93E0016AAB5B9676E6C
SRR10089494,2021-01-01 11:59:44,2019-09-12 14:54:10,91572154,27654790508,91572154,302,7911,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089494/SRR10089494.lite.1,SRX6822163,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364739,SAMN12718683,simple,9606,Homo sapiens,GSM4071761,,,,,,,no,,,,,GEO,SRA959162,,public,ABB82F451720B3167078FD4006622FD2,470E9FA6A8C43059EAD2E08B84967C24
SRR10089495,2021-01-01 11:59:44,2019-09-12 14:38:02,78004654,23557405508,78004654,302,6726,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089495/SRR10089495.lite.1,SRX6822164,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364740,SAMN12718682,simple,9606,Homo sapiens,GSM4071762,,,,,,,no,,,,,GEO,SRA959162,,public,AAC6BA36366E8E7E154D08E26E172E38,36E2AEE59CCFC7A202B3B27E2C573D4C
SRR10089496,2021-01-01 11:59:44,2019-09-12 14:46:03,76952352,23239610304,76952352,302,6638,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089496/SRR10089496.lite.1,SRX6822165,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364741,SAMN12718676,simple,9606,Homo sapiens,GSM4071763,,,,,,,no,,,,,GEO,SRA959162,,public,D274905CBCD8236703D4C95BE5210C57,021CD0AA3971674DC5096184B48EEECE
SRR10089497,2021-01-01 11:59:44,2019-09-12 14:52:11,91751486,27708948772,91751486,302,7951,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089497/SRR10089497.lite.1,SRX6822166,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364742,SAMN12718458,simple,9606,Homo sapiens,GSM4071764,,,,,,,no,,,,,GEO,SRA959162,,public,84952C622B8888BDB0FD64F97E6B2F83,08021FC363C046992E6EFCF548A5E65D
SRR10089498,2021-01-01 11:59:44,2019-09-12 14:54:46,85484933,25816449766,85484933,302,7434,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089498/SRR10089498.lite.1,SRX6822167,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364743,SAMN12718457,simple,9606,Homo sapiens,GSM4071765,,,,,,,no,,,,,GEO,SRA959162,,public,506FA801587EBAD6C681D640A57B1A5A,40662138CB66F28987C55DFA0B47DEC9
SRR10089499,2021-01-01 11:59:44,2019-09-13 20:26:28,97436732,29425893064,97436732,302,8379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089499/SRR10089499.lite.1,SRX6822168,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364744,SAMN12718448,simple,9606,Homo sapiens,GSM4071766,,,,,,,no,,,,,GEO,SRA959162,,public,9EC09E35A92368923D6BD16F21A70661,7A3C3F78165708B424CC172F9C52B315
SRR10089500,2021-01-01 11:59:44,2019-09-12 15:02:10,76863427,23212754954,76863427,302,6645,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089500/SRR10089500.lite.1,SRX6822169,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364745,SAMN12718447,simple,9606,Homo sapiens,GSM4071767,,,,,,,no,,,,,GEO,SRA959162,,public,0B8E022C62BEFE3BBBFD543A2D461AA3,C28E2B81FB21DB02386C9687D8FD531C
SRR10089381,2021-01-01 11:59:40,2019-09-11 20:09:28,67685789,20441108278,67685789,302,5938,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089381/SRR10089381.lite.1,SRX6822050,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364626,SAMN12718271,simple,9606,Homo sapiens,GSM4071648,,,,,,,no,,,,,GEO,SRA959162,,public,3A4966F6D52FF315B800DD5837597162,1B6D52A4130BBA55AF19FF2A9B6319D9
SRR10089383,2021-01-01 11:59:40,2019-09-11 20:35:33,93733581,28307541462,93733581,302,8310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089383/SRR10089383.lite.1,SRX6822052,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364627,SAMN12718269,simple,9606,Homo sapiens,GSM4071650,,,,,,,no,,,,,GEO,SRA959162,,public,9C99151E670B316E43BA7F92AE83C10C,560EBBA2CC66F228FE5CEAAAA80443C8
SRR10089382,2021-01-01 11:59:40,2019-09-11 20:29:59,85752880,25897369760,85752880,302,7275,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089382/SRR10089382.lite.1,SRX6822051,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364628,SAMN12718270,simple,9606,Homo sapiens,GSM4071649,,,,,,,no,,,,,GEO,SRA959162,,public,5499506D0E1171948FB58F7772EE1A80,66BD82DF70353986F0BC92BD5FC7631D
SRR10089384,2021-01-01 11:59:40,2019-09-11 20:13:06,60782010,18356167020,60782010,302,5507,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089384/SRR10089384.lite.1,SRX6822053,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364629,SAMN12718268,simple,9606,Homo sapiens,GSM4071651,,,,,,,no,,,,,GEO,SRA959162,,public,980FF715930987134E12539C43A8ADAF,2302836CF94B8F6518EE906B316BEB77
SRR10089386,2021-01-01 11:59:41,2019-09-11 20:19:27,76637124,23144411448,76637124,302,6604,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089386/SRR10089386.lite.1,SRX6822055,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364630,SAMN12718266,simple,9606,Homo sapiens,GSM4071653,,,,,,,no,,,,,GEO,SRA959162,,public,2716A2C6DF5CEC2409643FB7F336C649,BACCABB5760993F328E0275AACA55122
SRR10089385,2021-01-01 11:59:41,2019-09-11 20:23:45,83761917,25296098934,83761917,302,7142,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089385/SRR10089385.lite.1,SRX6822054,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364631,SAMN12718267,simple,9606,Homo sapiens,GSM4071652,,,,,,,no,,,,,GEO,SRA959162,,public,15EC46B0166A2E556E99B3FFA5683096,A86EECFEDA43D603B19B2D000EB8DA0A
SRR10089387,2021-01-01 11:59:41,2019-09-11 20:05:58,65480693,19775169286,65480693,302,5757,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089387/SRR10089387.lite.1,SRX6822056,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364632,SAMN12718265,simple,9606,Homo sapiens,GSM4071654,,,,,,,no,,,,,GEO,SRA959162,,public,A657D91C886AF508F939033136481172,47E42359AAFE59B31608776F0072AFD0
SRR10089388,2021-01-01 11:59:41,2019-09-11 20:08:23,64534975,19489562450,64534975,302,5961,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089388/SRR10089388.lite.1,SRX6822057,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364633,SAMN12718264,simple,9606,Homo sapiens,GSM4071655,,,,,,,no,,,,,GEO,SRA959162,,public,E6FF1586CB45D66C72324ABDE6137C10,E89588955796C1B30F4A22CA69CBCEBA
SRR10089389,2021-01-01 11:59:41,2019-09-11 20:32:37,83398337,25186297774,83398337,302,7796,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089389/SRR10089389.lite.1,SRX6822058,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364634,SAMN12718263,simple,9606,Homo sapiens,GSM4071656,,,,,,,no,,,,,GEO,SRA959162,,public,733858BC1717B93F07367C246C02D4AC,DE7965E6496D10C49711070C3F119F02
SRR10089390,2021-01-01 11:59:41,2019-09-11 20:14:29,85045416,25683715632,85045416,302,7273,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089390/SRR10089390.lite.1,SRX6822059,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364635,SAMN12718313,simple,9606,Homo sapiens,GSM4071657,,,,,,,no,,,,,GEO,SRA959162,,public,0D3B657901279EA79B2854CC9A30B6E5,2731BEED30C6FD9FDC9359AE70E66C96
SRR10089391,2021-01-01 11:59:41,2019-09-11 20:35:21,86428766,26101487332,86428766,302,7368,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089391/SRR10089391.lite.1,SRX6822060,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364636,SAMN12718312,simple,9606,Homo sapiens,GSM4071658,,,,,,,no,,,,,GEO,SRA959162,,public,612CC2C81EBE989675FB099DF8230E5B,65D73B6A637B2C7CF14727F93BF72203
SRR10089392,2021-01-01 11:59:41,2019-09-11 20:23:32,78399964,23676789128,78399964,302,6734,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089392/SRR10089392.lite.1,SRX6822061,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364637,SAMN12718311,simple,9606,Homo sapiens,GSM4071659,,,,,,,no,,,,,GEO,SRA959162,,public,1D9C95F89CA731E5BF816E38AA2C6135,8D15D394A1D7763DF6BE87A9B6809304
SRR10089393,2021-01-01 11:59:41,2019-09-11 20:23:00,79302778,23949438956,79302778,302,6772,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089393/SRR10089393.lite.1,SRX6822062,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364638,SAMN12718310,simple,9606,Homo sapiens,GSM4071660,,,,,,,no,,,,,GEO,SRA959162,,public,0BF3E9C14081735EE73A2CEB740E907D,BF45488713E041E37E07ACACD84A1BD5
SRR10089394,2021-01-01 11:59:41,2019-09-11 20:20:15,83280894,25150829988,83280894,302,7079,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089394/SRR10089394.lite.1,SRX6822063,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364639,SAMN12718309,simple,9606,Homo sapiens,GSM4071661,,,,,,,no,,,,,GEO,SRA959162,,public,379C0C772144B58C54369CA18A9B7EBF,4EAA5FF58042E18091A1D1E9BD7D18F0
SRR10089395,2021-01-01 11:59:41,2019-09-11 20:33:25,88005474,26577653148,88005474,302,7578,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089395/SRR10089395.lite.1,SRX6822064,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364640,SAMN12718308,simple,9606,Homo sapiens,GSM4071662,,,,,,,no,,,,,GEO,SRA959162,,public,F7AC5CA8B594122315FA39A772985C46,F2F46840F710BBE13A4DA3F4856D0502
SRR10089396,2021-01-01 11:59:41,2019-09-11 20:30:46,86779756,26207486312,86779756,302,7585,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089396/SRR10089396.lite.1,SRX6822065,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364641,SAMN12718307,simple,9606,Homo sapiens,GSM4071663,,,,,,,no,,,,,GEO,SRA959162,,public,F8AFC5979739C40BE5C9E593B9CB0FF4,C14E05912F6FA914E0A8D3FDB3B33EFF
SRR10089397,2021-01-01 11:59:41,2019-09-11 20:29:33,89295830,26967340660,89295830,302,7656,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089397/SRR10089397.lite.1,SRX6822066,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364642,SAMN12718306,simple,9606,Homo sapiens,GSM4071664,,,,,,,no,,,,,GEO,SRA959162,,public,2DB83444D39B4934AEF528DF972C6BF8,9A7A16341674CBF546CFC1F90406C3AC
SRR10089398,2021-01-01 11:59:41,2019-09-11 20:32:00,91079282,27505943164,91079282,302,7921,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089398/SRR10089398.lite.1,SRX6822067,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364643,SAMN12718305,simple,9606,Homo sapiens,GSM4071665,,,,,,,no,,,,,GEO,SRA959162,,public,14B2C61ADB6147F92303099AA56CE43F,6554C50F5C5BB97C9F5A429DFF164E6F
SRR10089399,2021-01-01 11:59:41,2019-09-11 20:47:43,111182485,33577110470,111182485,302,9660,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089399/SRR10089399.lite.1,SRX6822068,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364644,SAMN12718304,simple,9606,Homo sapiens,GSM4071666,,,,,,,no,,,,,GEO,SRA959162,,public,AAE87E7CD21E7388135D70DB226AA2FC,3A61C57781E1B8811C5E5067DF1B9309
SRR10089400,2021-01-01 11:59:41,2019-09-11 20:22:00,77084937,23279650974,77084937,302,6574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089400/SRR10089400.lite.1,SRX6822069,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364645,SAMN12718303,simple,9606,Homo sapiens,GSM4071667,,,,,,,no,,,,,GEO,SRA959162,,public,F7D14840018976C515CB44586E07877E,8E8186A5237D43E1769B57C2E5A92C46
SRR10089401,2021-01-01 11:59:41,2019-09-11 20:34:26,94729814,28608403828,94729814,302,8172,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089401/SRR10089401.lite.1,SRX6822070,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364646,SAMN12718302,simple,9606,Homo sapiens,GSM4071668,,,,,,,no,,,,,GEO,SRA959162,,public,4F86D12731883CB925B996595BABE789,AB1385B8B98DEFFF82DC3DB95842BDBE
SRR10089402,2021-01-01 11:59:41,2019-09-11 20:24:07,80275261,24243128822,80275261,302,7158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089402/SRR10089402.lite.1,SRX6822071,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364647,SAMN12718301,simple,9606,Homo sapiens,GSM4071669,,,,,,,no,,,,,GEO,SRA959162,,public,87D42645F975E3F5DDB34E287CCE1D97,9DEB637EA01D523AFE20B8910B3B5622
SRR10089403,2021-01-01 11:59:41,2019-09-11 20:33:47,76904898,23225279196,76904898,302,6520,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089403/SRR10089403.lite.1,SRX6822072,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364648,SAMN12718300,simple,9606,Homo sapiens,GSM4071670,,,,,,,no,,,,,GEO,SRA959162,,public,8F5F47F983E9953A4E0E720DA5C8D5AB,21CC86EED459287D8B02C9B422514E4F
SRR10089404,2021-01-01 11:59:41,2019-09-12 11:04:06,75210877,22713684854,75210877,302,6395,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089404/SRR10089404.lite.1,SRX6822073,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364649,SAMN12718386,simple,9606,Homo sapiens,GSM4071671,,,,,,,no,,,,,GEO,SRA959162,,public,592A3981BA10F80DC366DCB32A9A064D,D657B67F9F26262D45E682BC8EEBD256
